gene,inMod
ENSDARG00000052894,0
ENSDARG00000075191,0
ENSDARG00000079637,0
ENSDARG00000060006,0
ENSDARG00000016570,0
ENSDARG00000100709,0
ENSDARG00000105195,0
ENSDARG00000069988,0
ENSDARG00000052903,0
ENSDARG00000098261,0
ENSDARG00000058630,0
ENSDARG00000067979,0
ENSDARG00000017490,0
ENSDARG00000092726,0
ENSDARG00000058679,0
ENSDARG00000058693,0
ENSDARG00000002600,0
ENSDARG00000006251,0
ENSDARG00000028106,0
ENSDARG00000090036,0
ENSDARG00000058728,0
ENSDARG00000058740,0
ENSDARG00000058746,0
ENSDARG00000063155,0
ENSDARG00000088318,0
ENSDARG00000012820,0
ENSDARG00000011371,0
ENSDARG00000011926,0
ENSDARG00000070040,0
ENSDARG00000070045,0
ENSDARG00000094455,0
ENSDARG00000074894,0
ENSDARG00000016396,0
ENSDARG00000028900,0
ENSDARG00000099284,0
ENSDARG00000019231,0
ENSDARG00000057635,0
ENSDARG00000003920,0
ENSDARG00000042232,0
ENSDARG00000058488,0
ENSDARG00000076283,0
ENSDARG00000078645,0
ENSDARG00000052923,0
ENSDARG00000062986,0
ENSDARG00000044776,0
ENSDARG00000044774,0
ENSDARG00000074697,0
ENSDARG00000010524,0
ENSDARG00000076092,0
ENSDARG00000062970,0
ENSDARG00000001994,0
ENSDARG00000087110,0
ENSDARG00000075362,0
ENSDARG00000007912,0
ENSDARG00000079295,0
ENSDARG00000026634,0
ENSDARG00000079839,0
ENSDARG00000013227,0
ENSDARG00000087633,0
ENSDARG00000045565,0
ENSDARG00000045562,0
ENSDARG00000074481,0
ENSDARG00000005980,0
ENSDARG00000011594,0
ENSDARG00000016718,0
ENSDARG00000010717,0
ENSDARG00000044751,0
ENSDARG00000017388,0
ENSDARG00000044752,0
ENSDARG00000044753,0
ENSDARG00000001769,0
ENSDARG00000044755,0
ENSDARG00000096300,0
ENSDARG00000004177,0
ENSDARG00000096884,0
ENSDARG00000057928,0
ENSDARG00000076552,0
ENSDARG00000004451,0
ENSDARG00000092722,0
ENSDARG00000069521,0
ENSDARG00000069525,0
ENSDARG00000057882,0
ENSDARG00000069527,0
ENSDARG00000005122,0
ENSDARG00000079286,0
ENSDARG00000079947,0
ENSDARG00000057918,0
ENSDARG00000069538,0
ENSDARG00000003835,0
ENSDARG00000011459,0
ENSDARG00000057737,0
ENSDARG00000004618,0
ENSDARG00000038788,0
ENSDARG00000044718,0
ENSDARG00000006527,0
ENSDARG00000016903,0
ENSDARG00000104101,0
ENSDARG00000075837,0
ENSDARG00000074863,0
ENSDARG00000020730,0
ENSDARG00000014292,0
ENSDARG00000028699,0
ENSDARG00000057556,0
ENSDARG00000022569,0
ENSDARG00000016048,0
ENSDARG00000043339,0
ENSDARG00000069624,0
ENSDARG00000079818,0
ENSDARG00000063634,0
ENSDARG00000098112,0
ENSDARG00000057435,0
ENSDARG00000039974,0
ENSDARG00000092538,0
ENSDARG00000023536,0
ENSDARG00000079104,0
ENSDARG00000044692,0
ENSDARG00000044691,0
ENSDARG00000077650,0
ENSDARG00000044688,0
ENSDARG00000005098,0
ENSDARG00000096964,0
ENSDARG00000011671,0
ENSDARG00000078113,0
ENSDARG00000057238,0
ENSDARG00000025174,0
ENSDARG00000089790,0
ENSDARG00000044676,0
ENSDARG00000016725,0
ENSDARG00000079031,0
ENSDARG00000007671,0
ENSDARG00000057113,0
ENSDARG00000057101,0
ENSDARG00000057098,0
ENSDARG00000043608,0
ENSDARG00000057089,0
ENSDARG00000002020,0
ENSDARG00000039863,0
ENSDARG00000062307,0
ENSDARG00000002994,0
ENSDARG00000095459,0
ENSDARG00000006604,0
ENSDARG00000014956,0
ENSDARG00000017385,0
ENSDARG00000034895,0
ENSDARG00000021149,0
ENSDARG00000076169,0
ENSDARG00000096382,0
ENSDARG00000010047,0
ENSDARG00000023152,0
ENSDARG00000059368,0
ENSDARG00000069745,0
ENSDARG00000069748,0
ENSDARG00000044632,0
ENSDARG00000079293,0
ENSDARG00000007181,0
ENSDARG00000004937,0
ENSDARG00000093126,0
ENSDARG00000017312,0
ENSDARG00000062003,0
ENSDARG00000100892,0
ENSDARG00000104765,0
ENSDARG00000006666,0
ENSDARG00000056619,0
ENSDARG00000044619,0
ENSDARG00000044622,0
ENSDARG00000088690,0
ENSDARG00000044625,0
ENSDARG00000044626,0
ENSDARG00000044627,0
ENSDARG00000069800,0
ENSDARG00000006782,0
ENSDARG00000015918,0
ENSDARG00000018738,0
ENSDARG00000007184,0
ENSDARG00000056181,0
ENSDARG00000031075,0
ENSDARG00000044642,0
ENSDARG00000078435,0
ENSDARG00000074184,0
ENSDARG00000069467,0
ENSDARG00000061794,0
ENSDARG00000056244,0
ENSDARG00000056267,0
ENSDARG00000061865,0
ENSDARG00000101767,0
ENSDARG00000014274,0
ENSDARG00000056239,0
ENSDARG00000091512,0
ENSDARG00000044655,0
ENSDARG00000009771,0
ENSDARG00000008155,0
ENSDARG00000073707,0
ENSDARG00000086553,0
ENSDARG00000073781,0
ENSDARG00000089836,0
ENSDARG00000020811,0
ENSDARG00000087666,0
ENSDARG00000069494,0
ENSDARG00000078256,0
ENSDARG00000079908,0
ENSDARG00000069497,0
ENSDARG00000091669,0
ENSDARG00000104122,0
ENSDARG00000069501,0
ENSDARG00000069503,0
ENSDARG00000095025,0
ENSDARG00000009544,0
ENSDARG00000006580,0
ENSDARG00000104880,0
ENSDARG00000069505,0
ENSDARG00000069507,0
ENSDARG00000025567,0
ENSDARG00000024026,0
ENSDARG00000006524,0
ENSDARG00000010977,0
ENSDARG00000006316,0
ENSDARG00000059365,0
ENSDARG00000032714,0
ENSDARG00000097511,0
ENSDARG00000077860,0
ENSDARG00000054929,0
ENSDARG00000012399,0
ENSDARG00000003175,0
ENSDARG00000069266,0
ENSDARG00000055064,0
ENSDARG00000055076,0
ENSDARG00000037008,0
ENSDARG00000009553,0
ENSDARG00000037009,0
ENSDARG00000037012,0
ENSDARG00000074057,0
ENSDARG00000098766,0
ENSDARG00000044540,0
ENSDARG00000087993,0
ENSDARG00000044545,0
ENSDARG00000079905,0
ENSDARG00000001767,0
ENSDARG00000055278,0
ENSDARG00000005616,0
ENSDARG00000075169,0
ENSDARG00000055338,0
ENSDARG00000044556,0
ENSDARG00000019501,1
ENSDARG00000061454,0
ENSDARG00000062328,0
ENSDARG00000055518,0
ENSDARG00000055523,0
ENSDARG00000055536,0
ENSDARG00000055539,0
ENSDARG00000077818,0
ENSDARG00000015557,0
ENSDARG00000078865,0
ENSDARG00000004988,0
ENSDARG00000011317,0
ENSDARG00000098587,0
ENSDARG00000099580,0
ENSDARG00000102728,0
ENSDARG00000044567,0
ENSDARG00000075526,0
ENSDARG00000077116,0
ENSDARG00000086705,0
ENSDARG00000015033,0
ENSDARG00000014536,0
ENSDARG00000005551,0
ENSDARG00000055999,0
ENSDARG00000056005,0
ENSDARG00000045127,0
ENSDARG00000004956,0
ENSDARG00000055926,0
ENSDARG00000069422,0
ENSDARG00000069421,0
ENSDARG00000056453,0
ENSDARG00000019060,0
ENSDARG00000020645,0
ENSDARG00000074719,0
ENSDARG00000019693,0
ENSDARG00000032746,0
ENSDARG00000032263,0
ENSDARG00000003344,0
ENSDARG00000014017,0
ENSDARG00000030006,0
ENSDARG00000061560,0
ENSDARG00000004301,0
ENSDARG00000044596,0
ENSDARG00000044597,0
ENSDARG00000074222,0
ENSDARG00000044514,0
ENSDARG00000044513,0
ENSDARG00000069373,0
ENSDARG00000033361,0
ENSDARG00000011171,0
ENSDARG00000102482,0
ENSDARG00000012932,0
ENSDARG00000005908,0
ENSDARG00000079283,0
ENSDARG00000077364,0
ENSDARG00000044094,0
ENSDARG00000003127,0
ENSDARG00000075930,0
ENSDARG00000008255,0
ENSDARG00000102393,0
ENSDARG00000104924,0
ENSDARG00000010238,0
ENSDARG00000103606,0
ENSDARG00000036629,0
ENSDARG00000100354,0
ENSDARG00000089914,0
ENSDARG00000069196,0
ENSDARG00000032373,0
ENSDARG00000033444,0
ENSDARG00000006408,0
ENSDARG00000060837,0
ENSDARG00000010132,0
ENSDARG00000003845,0
ENSDARG00000007217,0
ENSDARG00000026236,0
ENSDARG00000044484,0
ENSDARG00000044491,0
ENSDARG00000007108,0
ENSDARG00000090202,0
ENSDARG00000079393,0
ENSDARG00000021408,0
ENSDARG00000069184,0
ENSDARG00000054542,0
ENSDARG00000044492,0
ENSDARG00000054530,0
ENSDARG00000074819,0
ENSDARG00000098573,0
ENSDARG00000093449,0
ENSDARG00000102367,0
ENSDARG00000105287,0
ENSDARG00000099096,0
ENSDARG00000060798,0
ENSDARG00000079257,0
ENSDARG00000020043,0
ENSDARG00000076041,0
ENSDARG00000060775,0
ENSDARG00000044402,0
ENSDARG00000032157,0
ENSDARG00000069113,0
ENSDARG00000054307,0
ENSDARG00000091187,0
ENSDARG00000060695,0
ENSDARG00000069105,0
ENSDARG00000060705,0
ENSDARG00000054164,0
ENSDARG00000079508,0
ENSDARG00000054172,0
ENSDARG00000098250,0
ENSDARG00000054191,0
ENSDARG00000078335,0
ENSDARG00000054103,0
ENSDARG00000044387,0
ENSDARG00000054096,0
ENSDARG00000060661,0
ENSDARG00000018757,0
ENSDARG00000044375,0
ENSDARG00000033089,0
ENSDARG00000054060,0
ENSDARG00000026680,0
ENSDARG00000044380,0
ENSDARG00000044381,0
ENSDARG00000077870,0
ENSDARG00000054032,0
ENSDARG00000073686,0
ENSDARG00000022295,0
ENSDARG00000100505,0
ENSDARG00000038964,0
ENSDARG00000029381,0
ENSDARG00000053853,0
ENSDARG00000044362,0
ENSDARG00000053877,0
ENSDARG00000060566,0
ENSDARG00000026595,0
ENSDARG00000073988,0
ENSDARG00000010385,0
ENSDARG00000005172,0
ENSDARG00000017843,0
ENSDARG00000017813,0
ENSDARG00000019702,0
ENSDARG00000086169,0
ENSDARG00000069082,0
ENSDARG00000089101,0
ENSDARG00000007040,0
ENSDARG00000046012,0
ENSDARG00000098658,0
ENSDARG00000008020,0
ENSDARG00000077691,0
ENSDARG00000069048,0
ENSDARG00000074955,0
ENSDARG00000080775,0
ENSDARG00000080188,0
ENSDARG00000015221,0
ENSDARG00000098955,0
ENSDARG00000102272,0
ENSDARG00000098304,0
ENSDARG00000104207,0
ENSDARG00000014966,0
ENSDARG00000032296,0
ENSDARG00000053771,0
ENSDARG00000019651,0
ENSDARG00000003022,0
ENSDARG00000069017,0
ENSDARG00000007279,0
ENSDARG00000019280,0
ENSDARG00000103922,0
ENSDARG00000104280,0
ENSDARG00000105114,0
ENSDARG00000101023,0
ENSDARG00000102975,0
ENSDARG00000100499,1
ENSDARG00000069003,0
ENSDARG00000099221,0
ENSDARG00000030665,0
ENSDARG00000021252,0
ENSDARG00000043905,0
ENSDARG00000020122,0
ENSDARG00000053665,1
ENSDARG00000097196,0
ENSDARG00000068989,0
ENSDARG00000091137,0
ENSDARG00000103251,0
ENSDARG00000101894,0
ENSDARG00000079499,0
ENSDARG00000002587,0
ENSDARG00000053547,0
ENSDARG00000010085,0
ENSDARG00000004754,0
ENSDARG00000091092,0
ENSDARG00000001857,1
ENSDARG00000094181,0
ENSDARG00000077861,0
ENSDARG00000032606,0
ENSDARG00000033046,0
ENSDARG00000060390,0
ENSDARG00000044327,0
ENSDARG00000044328,0
ENSDARG00000014531,0
ENSDARG00000086551,0
ENSDARG00000090870,0
ENSDARG00000094392,0
ENSDARG00000093353,0
ENSDARG00000093255,0
ENSDARG00000077547,0
ENSDARG00000016484,0
ENSDARG00000068973,0
ENSDARG00000053624,0
ENSDARG00000053619,0
ENSDARG00000053617,0
ENSDARG00000063359,0
ENSDARG00000021984,0
ENSDARG00000004161,0
ENSDARG00000087492,0
ENSDARG00000019713,0
ENSDARG00000090883,0
ENSDARG00000102241,0
ENSDARG00000098242,0
ENSDARG00000100774,0
ENSDARG00000103740,0
ENSDARG00000068732,0
ENSDARG00000012892,0
ENSDARG00000005462,0
ENSDARG00000060282,0
ENSDARG00000044319,0
ENSDARG00000090747,0
ENSDARG00000045132,0
ENSDARG00000038672,0
ENSDARG00000003151,0
ENSDARG00000053404,0
ENSDARG00000026035,0
ENSDARG00000053395,0
ENSDARG00000053389,0
ENSDARG00000105104,0
ENSDARG00000102171,0
ENSDARG00000099329,0
ENSDARG00000099458,0
ENSDARG00000100409,0
ENSDARG00000104375,0
ENSDARG00000103403,0
ENSDARG00000101021,0
ENSDARG00000043249,0
ENSDARG00000023820,0
ENSDARG00000101722,0
ENSDARG00000030213,0
ENSDARG00000103825,0
ENSDARG00000094112,0
ENSDARG00000032353,0
ENSDARG00000036359,0
ENSDARG00000039934,0
ENSDARG00000063570,0
ENSDARG00000075650,0
ENSDARG00000086075,0
ENSDARG00000038805,0
ENSDARG00000077304,0
ENSDARG00000103980,0
ENSDARG00000040620,0
ENSDARG00000059048,0
ENSDARG00000099875,0
ENSDARG00000063577,0
ENSDARG00000059059,0
ENSDARG00000102127,0
ENSDARG00000103612,0
ENSDARG00000087585,0
ENSDARG00000087910,0
ENSDARG00000042872,0
ENSDARG00000074329,0
ENSDARG00000075226,0
ENSDARG00000087341,0
ENSDARG00000102742,0
ENSDARG00000075729,0
ENSDARG00000027600,0
ENSDARG00000039959,0
ENSDARG00000092776,0
ENSDARG00000001777,0
ENSDARG00000014963,0
ENSDARG00000008097,0
ENSDARG00000092467,0
ENSDARG00000040087,0
ENSDARG00000058868,0
ENSDARG00000035095,0
ENSDARG00000067824,0
ENSDARG00000010023,0
ENSDARG00000058949,0
ENSDARG00000003934,0
ENSDARG00000089361,0
ENSDARG00000058946,0
ENSDARG00000038315,0
ENSDARG00000074456,0
ENSDARG00000006253,0
ENSDARG00000032801,0
ENSDARG00000060392,0
ENSDARG00000025899,0
ENSDARG00000091726,0
ENSDARG00000038308,0
ENSDARG00000020913,0
ENSDARG00000038302,0
ENSDARG00000013024,0
ENSDARG00000005108,0
ENSDARG00000025076,0
ENSDARG00000075747,1
ENSDARG00000037843,0
ENSDARG00000019188,0
ENSDARG00000075054,0
ENSDARG00000100497,1
ENSDARG00000076724,0
ENSDARG00000076381,0
ENSDARG00000021564,0
ENSDARG00000010145,0
ENSDARG00000008560,0
ENSDARG00000075446,0
ENSDARG00000009864,0
ENSDARG00000026908,0
ENSDARG00000020334,0
ENSDARG00000063436,0
ENSDARG00000008948,0
ENSDARG00000036005,0
ENSDARG00000076529,0
ENSDARG00000100642,0
ENSDARG00000099005,0
ENSDARG00000069608,0
ENSDARG00000075229,0
ENSDARG00000069601,0
ENSDARG00000093688,0
ENSDARG00000079815,0
ENSDARG00000063665,0
ENSDARG00000086996,0
ENSDARG00000059246,0
ENSDARG00000003429,0
ENSDARG00000026198,0
ENSDARG00000069590,0
ENSDARG00000091531,0
ENSDARG00000021082,0
ENSDARG00000042995,0
ENSDARG00000076227,0
ENSDARG00000097088,0
ENSDARG00000042977,0
ENSDARG00000042975,0
ENSDARG00000103600,0
ENSDARG00000100170,0
ENSDARG00000104693,0
ENSDARG00000098405,0
ENSDARG00000103025,0
ENSDARG00000100729,0
ENSDARG00000104682,0
ENSDARG00000100633,0
ENSDARG00000102300,0
ENSDARG00000104242,0
ENSDARG00000100742,0
ENSDARG00000103787,0
ENSDARG00000101208,0
ENSDARG00000093498,0
ENSDARG00000078441,0
ENSDARG00000014373,0
ENSDARG00000032769,0
ENSDARG00000041378,0
ENSDARG00000104820,0
ENSDARG00000100322,0
ENSDARG00000104314,0
ENSDARG00000098211,0
ENSDARG00000099241,0
ENSDARG00000098902,0
ENSDARG00000103824,0
ENSDARG00000103052,0
ENSDARG00000098401,0
ENSDARG00000020948,0
ENSDARG00000067805,0
ENSDARG00000053527,0
ENSDARG00000098338,0
ENSDARG00000094708,0
ENSDARG00000040334,0
ENSDARG00000009459,0
ENSDARG00000020258,0
ENSDARG00000035538,0
ENSDARG00000003157,0
ENSDARG00000053446,0
ENSDARG00000089569,0
ENSDARG00000040326,0
ENSDARG00000013457,0
ENSDARG00000053381,0
ENSDARG00000040535,0
ENSDARG00000040338,0
ENSDARG00000078447,0
ENSDARG00000052658,0
ENSDARG00000060096,0
ENSDARG00000036670,0
ENSDARG00000089307,0
ENSDARG00000098967,0
ENSDARG00000044225,0
ENSDARG00000021055,0
ENSDARG00000062974,0
ENSDARG00000077202,0
ENSDARG00000057995,0
ENSDARG00000044246,0
ENSDARG00000075600,0
ENSDARG00000044251,0
ENSDARG00000044253,0
ENSDARG00000044254,0
ENSDARG00000034174,0
ENSDARG00000044255,0
ENSDARG00000058041,0
ENSDARG00000092826,0
ENSDARG00000063050,0
ENSDARG00000021455,0
ENSDARG00000028099,0
ENSDARG00000091198,0
ENSDARG00000095365,0
ENSDARG00000079049,0
ENSDARG00000058102,0
ENSDARG00000069446,0
ENSDARG00000073914,0
ENSDARG00000078492,0
ENSDARG00000017047,0
ENSDARG00000069439,0
ENSDARG00000004296,0
ENSDARG00000091419,0
ENSDARG00000063140,0
ENSDARG00000044265,0
ENSDARG00000058226,0
ENSDARG00000058221,0
ENSDARG00000043757,0
ENSDARG00000002523,0
ENSDARG00000060911,0
ENSDARG00000028523,0
ENSDARG00000063194,0
ENSDARG00000043732,0
ENSDARG00000043728,0
ENSDARG00000043727,0
ENSDARG00000041982,0
ENSDARG00000063161,0
ENSDARG00000069420,0
ENSDARG00000102794,0
ENSDARG00000058284,0
ENSDARG00000099840,0
ENSDARG00000000804,0
ENSDARG00000000142,0
ENSDARG00000085561,0
ENSDARG00000026736,0
ENSDARG00000028661,0
ENSDARG00000069543,0
ENSDARG00000011418,0
ENSDARG00000024728,0
ENSDARG00000039601,0
ENSDARG00000006389,0
ENSDARG00000094055,0
ENSDARG00000094850,0
ENSDARG00000028096,0
ENSDARG00000103703,0
ENSDARG00000006257,0
ENSDARG00000087779,0
ENSDARG00000033768,0
ENSDARG00000016769,0
ENSDARG00000044281,0
ENSDARG00000002271,0
ENSDARG00000044282,0
ENSDARG00000073695,0
ENSDARG00000074328,0
ENSDARG00000063309,0
ENSDARG00000076560,0
ENSDARG00000018426,0
ENSDARG00000044298,0
ENSDARG00000044299,0
ENSDARG00000095594,0
ENSDARG00000017229,0
ENSDARG00000044304,0
ENSDARG00000086870,0
ENSDARG00000104573,0
ENSDARG00000051896,0
ENSDARG00000046054,0
ENSDARG00000046053,0
ENSDARG00000060069,0
ENSDARG00000069472,0
ENSDARG00000103135,0
ENSDARG00000099113,0
ENSDARG00000005560,0
ENSDARG00000078105,0
ENSDARG00000014058,0
ENSDARG00000025220,0
ENSDARG00000034852,0
ENSDARG00000062873,0
ENSDARG00000039354,0
ENSDARG00000073721,0
ENSDARG00000014939,0
ENSDARG00000039345,0
ENSDARG00000074858,0
ENSDARG00000010641,0
ENSDARG00000011743,0
ENSDARG00000044183,0
ENSDARG00000095686,0
ENSDARG00000006624,0
ENSDARG00000028067,0
ENSDARG00000032083,0
ENSDARG00000027687,0
ENSDARG00000075864,0
ENSDARG00000092976,0
ENSDARG00000054050,0
ENSDARG00000043465,0
ENSDARG00000078394,0
ENSDARG00000076949,0
ENSDARG00000044015,0
ENSDARG00000005540,0
ENSDARG00000013110,0
ENSDARG00000057456,0
ENSDARG00000061419,0
ENSDARG00000057676,0
ENSDARG00000099593,0
ENSDARG00000044010,0
ENSDARG00000073753,0
ENSDARG00000076765,0
ENSDARG00000057672,0
ENSDARG00000062765,0
ENSDARG00000077515,0
ENSDARG00000088831,0
ENSDARG00000017880,0
ENSDARG00000062720,0
ENSDARG00000087961,0
ENSDARG00000043976,0
ENSDARG00000017230,0
ENSDARG00000043962,0
ENSDARG00000027639,0
ENSDARG00000017615,0
ENSDARG00000088539,0
ENSDARG00000014047,0
ENSDARG00000088309,0
ENSDARG00000069190,0
ENSDARG00000078691,0
ENSDARG00000044029,1
ENSDARG00000056920,0
ENSDARG00000056913,0
ENSDARG00000056873,0
ENSDARG00000056871,0
ENSDARG00000039215,0
ENSDARG00000094899,0
ENSDARG00000086416,0
ENSDARG00000104458,0
ENSDARG00000099273,0
ENSDARG00000069333,0
ENSDARG00000086665,0
ENSDARG00000057110,0
ENSDARG00000057105,0
ENSDARG00000003984,0
ENSDARG00000029051,0
ENSDARG00000061120,0
ENSDARG00000062361,0
ENSDARG00000092557,0
ENSDARG00000016439,0
ENSDARG00000062347,0
ENSDARG00000077313,0
ENSDARG00000057021,0
ENSDARG00000056985,0
ENSDARG00000076121,0
ENSDARG00000056964,0
ENSDARG00000043898,0
ENSDARG00000086493,0
ENSDARG00000087709,0
ENSDARG00000017067,0
ENSDARG00000027169,0
ENSDARG00000069157,0
ENSDARG00000008243,0
ENSDARG00000002196,0
ENSDARG00000069139,0
ENSDARG00000078430,0
ENSDARG00000043848,0
ENSDARG00000077093,0
ENSDARG00000043857,0
ENSDARG00000076856,0
ENSDARG00000056678,0
ENSDARG00000005397,0
ENSDARG00000056664,0
ENSDARG00000079850,0
ENSDARG00000025011,0
ENSDARG00000075382,0
ENSDARG00000056649,0
ENSDARG00000095400,0
ENSDARG00000069109,0
ENSDARG00000069106,0
ENSDARG00000079895,0
ENSDARG00000056479,0
ENSDARG00000088927,0
ENSDARG00000073696,0
ENSDARG00000062016,0
ENSDARG00000030805,0
ENSDARG00000075422,0
ENSDARG00000043663,0
ENSDARG00000092387,0
ENSDARG00000092787,0
ENSDARG00000093382,0
ENSDARG00000061993,0
ENSDARG00000014793,0
ENSDARG00000043658,0
ENSDARG00000056427,0
ENSDARG00000087639,0
ENSDARG00000069085,0
ENSDARG00000053884,0
ENSDARG00000015917,0
ENSDARG00000018399,0
ENSDARG00000077339,0
ENSDARG00000043493,0
ENSDARG00000069065,0
ENSDARG00000092578,0
ENSDARG00000012699,0
ENSDARG00000015199,0
ENSDARG00000026531,0
ENSDARG00000012866,0
ENSDARG00000061956,0
ENSDARG00000089787,0
ENSDARG00000014506,0
ENSDARG00000099323,0
ENSDARG00000095975,0
ENSDARG00000011240,0
ENSDARG00000036338,0
ENSDARG00000013670,0
ENSDARG00000105061,0
ENSDARG00000068996,0
ENSDARG00000068995,0
ENSDARG00000043542,0
ENSDARG00000068992,0
ENSDARG00000068982,0
ENSDARG00000018065,0
ENSDARG00000013005,0
ENSDARG00000055349,0
ENSDARG00000027129,0
ENSDARG00000009387,0
ENSDARG00000092847,0
ENSDARG00000005645,0
ENSDARG00000079474,0
ENSDARG00000077039,0
ENSDARG00000023174,0
ENSDARG00000055433,0
ENSDARG00000004363,0
ENSDARG00000086112,0
ENSDARG00000042489,0
ENSDARG00000042492,0
ENSDARG00000014796,0
ENSDARG00000023815,0
ENSDARG00000018846,0
ENSDARG00000019228,0
ENSDARG00000043285,0
ENSDARG00000043287,0
ENSDARG00000068919,0
ENSDARG00000026499,0
ENSDARG00000076473,0
ENSDARG00000014430,0
ENSDARG00000061580,0
ENSDARG00000078459,0
ENSDARG00000062592,0
ENSDARG00000079330,0
ENSDARG00000100611,0
ENSDARG00000043357,0
ENSDARG00000098867,0
ENSDARG00000105000,0
ENSDARG00000012947,0
ENSDARG00000043371,0
ENSDARG00000055622,0
ENSDARG00000011422,0
ENSDARG00000035332,0
ENSDARG00000056024,0
ENSDARG00000035333,0
ENSDARG00000091317,0
ENSDARG00000077740,0
ENSDARG00000097667,0
ENSDARG00000056001,0
ENSDARG00000079862,0
ENSDARG00000055969,0
ENSDARG00000079542,0
ENSDARG00000070080,0
ENSDARG00000018856,0
ENSDARG00000068782,0
ENSDARG00000043236,0
ENSDARG00000043232,0
ENSDARG00000098015,0
ENSDARG00000076891,0
ENSDARG00000021938,0
ENSDARG00000061235,0
ENSDARG00000068755,0
ENSDARG00000078658,0
ENSDARG00000030803,0
ENSDARG00000043211,0
ENSDARG00000043209,0
ENSDARG00000055113,0
ENSDARG00000077224,0
ENSDARG00000061378,0
ENSDARG00000087393,0
ENSDARG00000026338,0
ENSDARG00000030914,0
ENSDARG00000055092,0
ENSDARG00000092463,0
ENSDARG00000043182,0
ENSDARG00000079889,0
ENSDARG00000055066,0
ENSDARG00000100481,0
ENSDARG00000103748,0
ENSDARG00000099175,0
ENSDARG00000099156,0
ENSDARG00000060983,0
ENSDARG00000054575,0
ENSDARG00000103644,0
ENSDARG00000078974,0
ENSDARG00000103268,0
ENSDARG00000099532,0
ENSDARG00000034825,0
ENSDARG00000054755,0
ENSDARG00000068640,0
ENSDARG00000035167,0
ENSDARG00000103714,0
ENSDARG00000091428,0
ENSDARG00000026322,0
ENSDARG00000097240,1
ENSDARG00000075752,0
ENSDARG00000008247,0
ENSDARG00000068716,0
ENSDARG00000068714,0
ENSDARG00000004184,0
ENSDARG00000089802,0
ENSDARG00000101476,0
ENSDARG00000033901,0
ENSDARG00000078006,0
ENSDARG00000012314,0
ENSDARG00000068894,0
ENSDARG00000078647,0
ENSDARG00000077284,0
ENSDARG00000093366,0
ENSDARG00000012395,0
ENSDARG00000045887,0
ENSDARG00000045888,0
ENSDARG00000098686,0
ENSDARG00000024865,0
ENSDARG00000053130,0
ENSDARG00000103919,0
ENSDARG00000055339,0
ENSDARG00000041811,0
ENSDARG00000077180,0
ENSDARG00000053840,0
ENSDARG00000104953,0
ENSDARG00000099705,0
ENSDARG00000019498,0
ENSDARG00000009862,0
ENSDARG00000002666,0
ENSDARG00000075806,0
ENSDARG00000009806,0
ENSDARG00000003145,0
ENSDARG00000075383,0
ENSDARG00000042791,0
ENSDARG00000096185,0
ENSDARG00000054160,0
ENSDARG00000054155,0
ENSDARG00000028053,0
ENSDARG00000074075,0
ENSDARG00000077686,0
ENSDARG00000036456,0
ENSDARG00000002060,0
ENSDARG00000036462,0
ENSDARG00000019897,0
ENSDARG00000033411,0
ENSDARG00000078258,0
ENSDARG00000091128,0
ENSDARG00000046010,0
ENSDARG00000004154,0
ENSDARG00000021697,0
ENSDARG00000042929,0
ENSDARG00000060922,0
ENSDARG00000054501,0
ENSDARG00000038156,0
ENSDARG00000038159,0
ENSDARG00000008170,0
ENSDARG00000015978,0
ENSDARG00000017234,0
ENSDARG00000028559,0
ENSDARG00000011611,0
ENSDARG00000010603,0
ENSDARG00000011190,0
ENSDARG00000089340,0
ENSDARG00000087243,0
ENSDARG00000090219,0
ENSDARG00000068593,0
ENSDARG00000007531,0
ENSDARG00000054534,0
ENSDARG00000099727,0
ENSDARG00000104846,0
ENSDARG00000035914,0
ENSDARG00000010732,0
ENSDARG00000009401,0
ENSDARG00000068516,0
ENSDARG00000060877,0
ENSDARG00000073665,0
ENSDARG00000029764,0
ENSDARG00000011825,0
ENSDARG00000036028,0
ENSDARG00000095585,0
ENSDARG00000060871,0
ENSDARG00000036031,0
ENSDARG00000094692,0
ENSDARG00000104094,1
ENSDARG00000101282,0
ENSDARG00000099913,0
ENSDARG00000100594,0
ENSDARG00000099155,0
ENSDARG00000102632,0
ENSDARG00000101557,0
ENSDARG00000100967,0
ENSDARG00000102900,0
ENSDARG00000104387,0
ENSDARG00000101143,0
ENSDARG00000104643,0
ENSDARG00000099633,0
ENSDARG00000103546,0
ENSDARG00000099214,0
ENSDARG00000103470,0
ENSDARG00000098296,0
ENSDARG00000100116,0
ENSDARG00000098361,0
ENSDARG00000100089,0
ENSDARG00000103428,0
ENSDARG00000101719,0
ENSDARG00000098683,0
ENSDARG00000103994,0
ENSDARG00000069977,0
ENSDARG00000086216,0
ENSDARG00000088347,0
ENSDARG00000011407,0
ENSDARG00000101413,0
ENSDARG00000087937,0
ENSDARG00000075748,0
ENSDARG00000077934,0
ENSDARG00000105323,0
ENSDARG00000021059,0
ENSDARG00000024295,0
ENSDARG00000076518,0
ENSDARG00000063466,0
ENSDARG00000070922,0
ENSDARG00000059406,0
ENSDARG00000007630,0
ENSDARG00000086655,0
ENSDARG00000100728,0
ENSDARG00000091851,0
ENSDARG00000031848,0
ENSDARG00000103730,0
