kegg	gene
dre00514	799443
dre00520	100007686
dre00520	100126013
dre00520	100148292
dre00520	100150934
dre00520	101886093
dre00520	116991
dre00520	192315
dre00520	246094
dre00520	246095
dre00520	321224
dre00520	322420
dre00520	322468
dre00520	322513
dre00520	322780
dre00520	323613
dre00520	324560
dre00520	334420
dre00520	336553
dre00520	337333
dre00520	368229
dre00520	393264
dre00520	393461
dre00520	393469
dre00520	393857
dre00520	394000
dre00520	402981
dre00520	405822
dre00520	406338
dre00520	406339
dre00520	406791
dre00520	406819
dre00520	431739
dre00520	431743
dre00520	445097
dre00520	449829
dre00520	474321
dre00520	494077
dre00520	550460
dre00520	550565
dre00520	553685
dre00520	553792
dre00520	553795
dre00520	554143
dre00520	555748
dre00520	556291
dre00520	561018
dre00520	563138
dre00520	563347
dre00520	567861
dre00520	569254
dre00520	569945
dre00520	613246
dre00520	678540
dre00520	751641
dre00520	751668
dre00520	791130
dre00520	791728
dre00524	321224
dre00524	406339
dre00524	406791
dre00524	751668
dre00531	100004557
dre00531	100329505
dre00531	100538007
dre00531	108181664
dre00531	323613
dre00531	327635
dre00531	548343
dre00531	550460
dre00531	559228
dre00531	559959
dre00531	560126
dre00531	562573
dre00531	563020
dre00531	563849
dre00531	565246
dre00531	566506
dre00531	567720
dre00531	567869
dre00531	571441
dre00531	664772
dre00531	791159
dre00531	791189
dre00532	100000654
dre00532	100331155
dre00532	192334
dre00532	324407
dre00532	368477
dre00532	404232
dre00532	404732
dre00532	407076
dre00532	445022
dre00532	556800
dre00532	557218
dre00532	559721
dre00532	560826
dre00532	560951
dre00532	563446
dre00532	563748
dre00532	565523
dre00532	565671
dre00532	568713
dre00532	572324
dre00532	793671
dre00533	100006249
dre00533	100148828
dre00533	100170782
dre00533	101669768
dre00533	286748
dre00533	407659
dre00533	445124
dre00533	445562
dre00533	492760
dre00533	550425
dre00533	556544
dre00533	561756
dre00533	561896
dre00533	768123
dre00533	793362
dre00533	797512
dre00534	100007670
dre00534	100151174
dre00534	100317129
dre00534	100329339
dre00534	100329944
dre00534	192334
dre00534	378450
dre00534	405776
dre00534	445022
dre00534	493780
dre00534	493783
dre00534	497279
dre00534	497280
dre00534	497281
dre00534	553162
dre00534	557111
dre00534	558084
dre00534	558373
dre00534	560951
dre00534	563446
dre00534	565201
dre00534	569353
dre00534	570459
dre00534	571246
dre00534	572324
dre00534	791107
dre00534	791188
dre00534	792524
dre00534	793524
dre00534	798226
dre00561	100000026
dre00561	100005587
dre00561	100136866
dre00561	100137124
dre00561	100142647
dre00561	100150463
dre00561	100331214
dre00561	100331649
dre00561	100332911
dre00561	100536469
dre00561	101887155
dre00561	30354
dre00561	322481
dre00561	323653
dre00561	325875
dre00561	334197
dre00561	334270
dre00561	335485
dre00561	368239
dre00561	378960
dre00561	393096
dre00561	393462
dre00561	393997
dre00561	399481
dre00561	406265
dre00561	406554
dre00561	406734
dre00561	436610
dre00561	436958
dre00561	445326
dre00561	447920
dre00561	450063
dre00561	450083
dre00561	492710
dre00561	553380
dre00561	553452
dre00561	557324
dre00561	557680
dre00561	558422
dre00561	558437
dre00561	559124
dre00561	560638
dre00561	563806
dre00561	565117
dre00561	565122
dre00561	565316
dre00561	567414
dre00561	567728
dre00561	569053
dre00561	570678
dre00561	570695
dre00561	572841
dre00561	573994
dre00561	678522
dre00561	692278
dre00561	724010
dre00561	767778
dre00561	777624
dre00561	793926
dre00561	794598
dre00561	799099
dre00561	799805
dre00562	100000275
dre00562	100001532
dre00562	100002263
dre00562	100006223
dre00562	100037338
dre00562	100148744
dre00562	100149843
dre00562	100151036
dre00562	100317089
dre00562	100330514
dre00562	100333801
dre00562	100334231
dre00562	100537538
dre00562	192309
dre00562	30644
dre00562	322720
dre00562	323929
dre00562	325179
dre00562	327346
dre00562	337236
dre00562	337489
dre00562	337690
dre00562	368415
dre00562	368717
dre00562	373124
dre00562	373867
dre00562	393365
dre00562	393584
dre00562	393838
dre00562	394075
dre00562	394174
dre00562	404620
dre00562	406290
dre00562	406598
dre00562	406667
dre00562	407700
dre00562	436647
dre00562	437018
dre00562	447840
dre00562	449831
dre00562	492549
dre00562	541511
dre00562	541517
dre00562	548346
dre00562	553595
dre00562	553629
dre00562	553750
dre00562	555443
dre00562	555899
dre00562	556956
dre00562	559103
dre00562	559198
dre00562	560006
dre00562	560360
dre00562	560753
dre00562	560881
dre00562	561737
dre00562	561747
dre00562	561891
dre00562	562569
dre00562	562919
dre00562	563019
dre00562	563201
dre00562	563543
dre00562	564261
dre00562	564750
dre00562	565669
dre00562	566188
dre00562	566479
dre00562	567938
dre00562	568288
dre00562	569040
dre00562	569376
dre00562	569568
dre00562	571356
dre00562	571850
dre00562	606579
dre00562	641570
dre00562	641571
dre00562	678558
dre00562	777716
dre00562	790916
dre00562	792527
dre00562	794088
dre00562	798876
dre00563	100136853
dre00563	100147850
dre00563	100148642
dre00563	100538291
dre00563	108179092
dre00563	321218
dre00563	323994
dre00563	325316
dre00563	393361
dre00563	393448
dre00563	402942
dre00563	415239
dre00563	436838
dre00563	555496
dre00563	556667
dre00563	556797
dre00563	560242
dre00563	561471
dre00563	563993
dre00563	570443
dre00563	767675
dre00563	791759
dre00563	796295
dre00564	100001552
dre00564	100002015
dre00564	100002812
dre00564	100004136
dre00564	100137124
dre00564	100148818
dre00564	100149324
dre00564	100150463
dre00564	100170938
dre00564	100331649
dre00564	100332911
dre00564	100534896
dre00564	100536469
dre00564	114549
dre00564	30554
dre00564	321965
dre00564	322605
dre00564	325181
dre00564	327566
dre00564	335008
dre00564	335485
dre00564	393127
dre00564	393393
dre00564	393421
dre00564	393509
dre00564	393722
dre00564	393931
dre00564	394161
dre00564	402802
dre00564	404620
dre00564	405867
dre00564	406265
dre00564	406370
dre00564	406554
dre00564	406615
dre00564	406734
dre00564	406739
dre00564	436622
dre00564	436896
dre00564	436958
dre00564	449663
dre00564	450016
dre00564	492483
dre00564	503936
dre00564	550279
dre00564	550327
dre00564	550404
dre00564	553380
dre00564	553433
dre00564	553683
dre00564	553770
dre00564	555330
dre00564	555566
dre00564	555725
dre00564	555969
dre00564	556641
dre00564	557205
dre00564	557324
dre00564	557632
dre00564	557680
dre00564	558422
dre00564	558437
dre00564	558499
dre00564	559087
dre00564	559124
dre00564	559442
dre00564	560638
dre00564	560649
dre00564	560986
dre00564	561832
dre00564	563589
dre00564	563806
dre00564	565122
dre00564	565386
dre00564	565743
dre00564	565971
dre00564	567414
dre00564	567728
dre00564	569053
dre00564	570695
dre00564	570720
dre00564	571738
dre00564	571938
dre00564	572335
dre00564	572492
dre00564	572841
dre00564	641423
dre00564	678522
dre00564	692278
dre00564	724010
dre00564	751628
dre00564	767699
dre00564	767778
dre00564	777624
dre00564	793137
dre00564	794598
dre00564	798864
dre00564	799099
dre00564	799278
dre00565	100148818
dre00565	100149324
dre00565	100332039
dre00565	30554
dre00565	322605
dre00565	327566
dre00565	335485
dre00565	386801
dre00565	394033
dre00565	394246
dre00565	394247
dre00565	402802
dre00565	406370
dre00565	406470
dre00565	406739
dre00565	436622
dre00565	436896
dre00565	553508
dre00565	553683
dre00565	555969
dre00565	556641
dre00565	557632
dre00565	557680
dre00565	559087
dre00565	559124
dre00565	560649
dre00565	563806
dre00565	565386
dre00565	565743
dre00565	567170
dre00565	569053
dre00565	570720
dre00565	571738
dre00565	571938
dre00565	572492
dre00565	641423
dre00565	751651
dre00565	791915
dre00565	793735
dre00565	794598
dre00565	798864
dre00565	799278
dre00590	100034366
dre00590	100034406
dre00590	100037390
dre00590	100148818
dre00590	100149324
dre00590	100333757
dre00590	100334384
dre00590	100535432
dre00590	246226
dre00590	246227
dre00590	30554
dre00590	322732
dre00590	336492
dre00590	337696
dre00590	352926
dre00590	373866
dre00590	393108
dre00590	393191
dre00590	393387
dre00590	393592
dre00590	399485
dre00590	402802
dre00590	406370
dre00590	406449
dre00590	406575
dre00590	406605
dre00590	406739
dre00590	415227
dre00590	436622
dre00590	436896
dre00590	494099
dre00590	544666
dre00590	552981
dre00590	556280
dre00590	559020
dre00590	559087
dre00590	559148
dre00590	560649
dre00590	565386
dre00590	566746
dre00590	567204
dre00590	569014
dre00590	569734
dre00590	571738
dre00590	641423
dre00590	751701
dre00590	792041
dre00590	797309
dre00590	798788
dre00590	798864
dre00590	799964
dre00591	100034366
dre00591	100034406
dre00591	100148818
dre00591	100149324
dre00591	30554
dre00591	393108
dre00591	393592
dre00591	399485
dre00591	402802
dre00591	406370
dre00591	406739
dre00591	436622
dre00591	436896
dre00591	553969
dre00591	559087
dre00591	560649
dre00591	565386
dre00591	571738
dre00591	641423
dre00591	797309
dre00591	798864
dre00592	100148818
dre00592	100149324
dre00592	140615
dre00592	30554
dre00592	402802
dre00592	406370
dre00592	406421
dre00592	406739
dre00592	431754
dre00592	436622
dre00592	436896
dre00592	449662
dre00592	559087
dre00592	560649
dre00592	565386
dre00592	571738
dre00592	641423
dre00592	798864
dre00600	100000684
dre00600	100003745
dre00600	100037312
dre00600	100150090
dre00600	100330155
dre00600	100330698
dre00600	100331179
dre00600	100331840
dre00600	259251
dre00600	323020
dre00600	327075
dre00600	335485
dre00600	393549
dre00600	393912
dre00600	394114
dre00600	402799
dre00600	406385
dre00600	445168
dre00600	445250
dre00600	449649
dre00600	450068
dre00600	450083
dre00600	493602
dre00600	541416
dre00600	548343
dre00600	550266
dre00600	553508
dre00600	553569
dre00600	553646
dre00600	553944
dre00600	553981
dre00600	555206
dre00600	555411
dre00600	556193
dre00600	556700
dre00600	557286
dre00600	557680
dre00600	557756
dre00600	557817
dre00600	558496
dre00600	559072
dre00600	559124
dre00600	559240
dre00600	559850
dre00600	563806
dre00600	564867
dre00600	566563
dre00600	567548
dre00600	567592
dre00600	568169
dre00600	568381
dre00600	569053
dre00600	569930
dre00600	780844
dre00600	791197
dre00600	793046
dre00600	793294
dre00600	793735
dre00600	794598
dre00600	797914
dre00601	100002020
dre00601	100003996
dre00601	100005704
dre00601	100148828
dre00601	100331460
dre00601	100333524
dre00601	101669768
dre00601	101883349
dre00601	336526
dre00601	404633
dre00601	407659
dre00601	492760
dre00601	504044
dre00601	550425
dre00601	553210
dre00601	556544
dre00601	559521
dre00601	561172
dre00601	561756
dre00601	562250
dre00601	565422
dre00601	571003
dre00601	768123
dre00601	791470
dre00601	793362
dre00601	796410
dre00601	798349
dre00603	323613
dre00603	387303
dre00603	445562
dre00603	450083
dre00603	550460
dre00603	553210
dre00603	560778
dre00603	796410
dre00604	101886595
dre00604	322609
dre00604	323613
dre00604	394083
dre00604	394230
dre00604	407715
dre00604	445562
dre00604	548343
dre00604	550460
dre00604	553210
dre00604	553754
dre00604	563594
dre00604	751653
dre00604	793635
dre00620	100000026
dre00620	100005587
dre00620	100536873
dre00620	114551
dre00620	30496
dre00620	30497
dre00620	30643
dre00620	323653
dre00620	324201
dre00620	334197
dre00620	334208
dre00620	335715
dre00620	335817
dre00620	336977
dre00620	368213
dre00620	368239
dre00620	378727
dre00620	393462
dre00620	393938
dre00620	399479
dre00620	399481
dre00620	399662
dre00620	402985
dre00620	406405
dre00620	406428
dre00620	406473
dre00620	406702
dre00620	436672
dre00620	436747
dre00620	436914
dre00620	445094
dre00620	445233
dre00620	445290
dre00620	447920
dre00620	492710
dre00620	492719
dre00620	497183
dre00620	541435
dre00620	553283
dre00620	556236
dre00620	559403
dre00620	560020
dre00620	571263
dre00620	58068
dre00620	768196
dre00630	100000775
dre00630	100144628
dre00630	30068
dre00630	30643
dre00630	321621
dre00630	322339
dre00630	322670
dre00630	335715
dre00630	336473
dre00630	393305
dre00630	393455
dre00630	394021
dre00630	399479
dre00630	399662
dre00630	402827
dre00630	402985
dre00630	405806
dre00630	405861
dre00630	406405
dre00630	436603
dre00630	436852
dre00630	437019
dre00630	445290
dre00630	450000
dre00630	497183
dre00630	541329
dre00630	550372
dre00630	553804
dre00630	566165
dre00630	568448
dre00630	569581
dre00630	570678
dre00630	792824
dre00630	79378
dre00640	100000859
dre00640	100037349
dre00640	30496
dre00640	30497
dre00640	30643
dre00640	317746
dre00640	368912
dre00640	378968
dre00640	399479
dre00640	405861
dre00640	406283
dre00640	406299
dre00640	436647
dre00640	436747
dre00640	436850
dre00640	436914
dre00640	437019
dre00640	445290
dre00640	541388
dre00640	541435
dre00640	553401
dre00640	553585
dre00640	553804
dre00640	554124
dre00640	556236
dre00640	559403
dre00640	560020
dre00640	566019
dre00640	569581
dre00640	569980
dre00640	793834
dre00640	798364
dre00650	100000859
dre00650	100002035
dre00650	100037356
dre00650	100038790
dre00650	100329827
dre00650	30643
dre00650	368912
dre00650	378441
dre00650	378968
dre00650	393984
dre00650	394060
dre00650	394190
dre00650	442923
dre00650	445121
dre00650	445288
dre00650	445290
dre00650	550403
dre00650	550507
dre00650	553401
dre00650	560273
dre00650	565235
dre00650	566872
dre00650	571388
dre00650	793834
dre00670	100004977
dre00670	100034522
dre00670	100144628
dre00670	100332843
dre00670	100333269
dre00670	100526683
dre00670	140622
dre00670	260441
dre00670	378847
dre00670	394021
dre00670	394052
dre00670	450000
dre00670	556680
dre00670	557552
dre00670	567547
dre00670	58141
dre00670	81540
dre00670	81882
dre00730	100003595
dre00730	100048920
dre00730	100330410
dre00730	321793
dre00730	393982
dre00730	406590
dre00730	445069
dre00730	445486
dre00730	450054
dre00730	504040
dre00730	541489
dre00730	541539
dre00730	553671
dre00730	562714
dre00730	574009
dre00740	30207
dre00740	436959
dre00740	445492
dre00740	560915
dre00750	327512
dre00750	402868
dre00750	561030
dre00750	564697
dre00750	570457
dre00750	64265
dre00750	791775
dre00750	799638
dre00760	100330160
dre00760	100536156
dre00760	101886891
dre00760	321720
dre00760	324211
dre00760	324845
dre00760	336257
dre00760	386710
dre00760	393330
dre00760	393864
dre00760	393906
dre00760	402953
dre00760	406619
dre00760	445071
dre00760	541321
dre00760	550242
dre00760	550322
dre00760	550370
dre00760	557972
dre00760	561683
dre00760	562399
dre00760	562627
dre00760	562771
dre00760	570457
dre00760	572070
dre00760	64265
dre00760	64674
dre00760	791647
dre00760	798022
dre00760	798974
dre00760	799449
dre00770	100144569
dre00770	100536156
dre00770	322660
dre00770	337412
dre00770	393487
dre00770	393753
dre00770	405829
dre00770	436949
dre00770	447838
dre00770	561272
dre00770	562399
dre00770	565059
dre00770	570866
dre00770	619247
dre00780	337784
dre00780	555376
dre00780	564649
dre00785	334494
dre00785	393528
dre00785	664765
dre00790	100000723
dre00790	100003554
dre00790	100073330
dre00790	100192219
dre00790	100330410
dre00790	393982
dre00790	406624
dre00790	406746
dre00790	541539
dre00790	554136
dre00790	557552
dre00790	563255
dre00790	563836
dre00790	566323
dre00790	574009
dre00790	64263
dre00790	791448
dre00790	793471
dre00790	81882
dre00830	100004076
dre00830	100006320
dre00830	100037326
dre00830	116517
dre00830	116713
dre00830	140634
dre00830	280648
dre00830	30381
dre00830	324188
dre00830	325875
dre00830	325922
dre00830	378722
dre00830	393539
dre00830	393580
dre00830	393761
dre00830	405814
dre00830	406731
dre00830	406799
dre00830	436597
dre00830	450050
dre00830	553239
dre00830	553501
dre00830	553564
dre00830	553952
dre00830	553969
dre00830	554036
dre00830	556528
dre00830	556557
dre00830	562840
dre00830	563241
dre00830	563950
dre00830	570457
dre00830	570913
dre00830	641488
dre00830	64265
dre00830	677660
dre00830	777751
dre00830	792506
dre00830	84039
dre00860	100002875
dre00860	100006320
dre00860	100329531
dre00860	30617
dre00860	321294
dre00860	338290
dre00860	394129
dre00860	394181
dre00860	404731
dre00860	406731
dre00860	436771
dre00860	436959
dre00860	550338
dre00860	553384
dre00860	553952
dre00860	556389
dre00860	557077
dre00860	562037
dre00860	570913
dre00860	571441
dre00860	58016
dre00860	58215
dre00860	641488
dre00860	64607
dre00860	64608
dre00860	664750
dre00860	751732
dre00860	767661
dre00860	791518
dre00860	792506
dre00860	84702
dre00900	100003383
dre00900	30643
dre00900	323500
dre00900	334380
dre00900	336798
dre00900	394060
dre00900	406468
dre00900	436624
dre00900	436629
dre00900	445290
dre00900	492477
dre00900	492781
dre00900	541479
dre00900	550281
dre00900	550289
dre00900	550349
dre00900	552997
dre00900	553513
dre00900	555882
dre00900	557720
dre00900	559054
dre00900	566908
dre00910	100000775
dre00910	100006448
dre00910	100537787
dre00910	30331
dre00910	317737
dre00910	336473
dre00910	373092
dre00910	387526
dre00910	407683
dre00910	550233
dre00910	553246
dre00910	555196
dre00910	555623
dre00910	564201
dre00910	566165
dre00910	566612
dre00910	567897
dre00910	568143
dre00910	569989
dre00920	405865
dre00920	415158
dre00920	436627
dre00920	550580
dre00920	559488
dre00920	566675
dre00920	641570
dre00920	777719
dre00920	796025
dre00920	80939
dre00970	100001219
dre00970	100126021
dre00970	100170827
dre00970	100330276
dre00970	103911967
dre00970	114427
dre00970	140507
dre00970	140508
dre00970	140509
dre00970	140510
dre00970	140511
dre00970	140513
dre00970	140514
dre00970	140515
dre00970	140516
dre00970	140517
dre00970	140518
dre00970	140521
dre00970	140522
dre00970	140523
dre00970	140524
dre00970	140525
dre00970	140526
dre00970	140527
dre00970	140528
dre00970	140529
dre00970	140530
dre00970	140537
dre00970	280647
dre00970	324025
dre00970	324940
dre00970	325494
